ID	Name_submitted	Overall_score	Name_matched_id	Name_matched	Name_score	Name_matched_rank	Author_submitted	Author_matched	Author_score	Canonical_author	Name_matched_accepted_family	Genus_submitted	Genus_matched	Genus_score	Specific_epithet_submitted	Specific_epithet_matched	Specific_epithet_score	Family_submitted	Family_matched	Family_score	Infraspecific_rank	Infraspecific_epithet_matched	Infraspecific_epithet_score	Infraspecific_rank_2	Infraspecific_epithet_2_matched	Infraspecific_epithet_2_score	Annotations	Unmatched_terms	Name_matched_url	Name_matched_lsid	Phonetic	Taxonomic_status	Accepted_name	Accepted_species	Accepted_name_author	Accepted_name_id	Accepted_name_rank	Accepted_name_url	Accepted_name_lsid	Accepted_family	Overall_score_order	Highertaxa_score_order	Source	Warnings
92	"'Asteraceae Iranecio eriospermus (DC. ) C. Jeffr.'"	0.9	1303857	Asteraceae	1	family												Asteraceae	Asteraceae	1								"'Iranecio eriospermus (DC. ) C. Jeffr."	http://www.ncbi.nlm.nih.gov/Taxonomy/Browser/wwwtax.cgi?mode=Info&id=4210		Y	Accepted	Asteraceae			1303857	family	http://www.ncbi.nlm.nih.gov/Taxonomy/Browser/wwwtax.cgi?mode=Info&id=4210			4	4	ncbi	0
92	"'Asteraceae Iranecio eriospermus (DC. ) C. Jeffr.'"	0.9	1655307	Asteraceae	1	family				Martinov	Asteraceae							Asteraceae	Asteraceae	1								"'Iranecio eriospermus (DC. ) C. Jeffr."	http://www.tropicos.org/Name/42000322		Y	"No opinion"									5	5	tropicos	0
92	"'Asteraceae Iranecio eriospermus (DC. ) C. Jeffr.'"	0.80498550860639	2065046	Asterinaceae	0.90498550860639	family												Asteraceae	Asterinaceae	0.83333333333333								"'Iranecio eriospermus (DC. ) C. Jeffr."	http://www.ncbi.nlm.nih.gov/Taxonomy/Browser/wwwtax.cgi?mode=Info&id=281108			Accepted	Asterinaceae			2065046	family	http://www.ncbi.nlm.nih.gov/Taxonomy/Browser/wwwtax.cgi?mode=Info&id=281108			6	6	ncbi	0
92	"'Asteraceae Iranecio eriospermus (DC. ) C. Jeffr.'"	0.78687132927296	1801745	Asteliaceae	0.88687132927296	family				Dumort.	Asteliaceae							Asteraceae	Asteliaceae	0.81818181818182								"'Iranecio eriospermus (DC. ) C. Jeffr."	http://www.tropicos.org/Name/50324411			Accepted	Asteliaceae		Dumort.	1801745	family	http://www.tropicos.org/Name/50324411		Asteliaceae	7	7	tropicos	0
92	"'Asteraceae Iranecio eriospermus (DC. ) C. Jeffr.'"	0.78687132927296	1147962	Asteliaceae	0.88687132927296	family												Asteraceae	Asteliaceae	0.81818181818182								"'Iranecio eriospermus (DC. ) C. Jeffr."	http://www.theplantlist.org/tpl1.1/search?q=Asteliaceae			Accepted	Asteliaceae			1147962	family	http://www.theplantlist.org/tpl1.1/search?q=Asteliaceae			8	8	tpl	0
92	"'Asteraceae Iranecio eriospermus (DC. ) C. Jeffr.'"	0.78687132927296	1147962	Asteliaceae	0.88687132927296	family												Asteraceae	Asteliaceae	0.81818181818182								"'Iranecio eriospermus (DC. ) C. Jeffr."	http://www.ncbi.nlm.nih.gov/Taxonomy/Browser/wwwtax.cgi?mode=Info&id=51510			Accepted	Asteliaceae			1147962	family	http://www.ncbi.nlm.nih.gov/Taxonomy/Browser/wwwtax.cgi?mode=Info&id=51510			9	9	ncbi	0
92	"'Asteraceae Iranecio eriospermus (DC. ) C. Jeffr.'"	0.76164033994183	1655243	Aceraceae	0.86164033994183	family				Juss.	Aceraceae							Asteraceae	Aceraceae	0.8								"'Iranecio eriospermus (DC. ) C. Jeffr."	http://www.tropicos.org/Name/42000258			Accepted	Aceraceae		Juss.	1655243	family	http://www.tropicos.org/Name/42000258		Aceraceae	10	10	tropicos	0
92	"'Asteraceae Iranecio eriospermus (DC. ) C. Jeffr.'"	0.76164033994183	1998001	Aceraceae	0.86164033994183	family												Asteraceae	Aceraceae	0.8								"'Iranecio eriospermus (DC. ) C. Jeffr."	http://plants.usda.gov/java/nameSearch			Accepted	Aceraceae			1998001	family	http://plants.usda.gov/java/nameSearch			11	11	usda	0
92	"'Asteraceae Iranecio eriospermus (DC. ) C. Jeffr.'"	0.76164033994183	1998001	Aceraceae	0.86164033994183	family												Asteraceae	Aceraceae	0.8								"'Iranecio eriospermus (DC. ) C. Jeffr."	http://www.ncbi.nlm.nih.gov/Taxonomy/Browser/wwwtax.cgi?mode=Info&id=910345			Accepted	Aceraceae			1998001	family	http://www.ncbi.nlm.nih.gov/Taxonomy/Browser/wwwtax.cgi?mode=Info&id=910345			12	12	ncbi	0
92	"'Asteraceae Iranecio eriospermus (DC. ) C. Jeffr.'"	0.76164033994183	1896125	Asaraceae	0.86164033994183	family				Vent.	Asaraceae							Asteraceae	Asaraceae	0.8								"'Iranecio eriospermus (DC. ) C. Jeffr."	http://www.tropicos.org/Name/100353347			"No opinion"									13	13	tropicos	0
92	"'Asteraceae Iranecio eriospermus (DC. ) C. Jeffr.'"	0.76164033994183	1896126	Ascyraceae	0.86164033994183	family				Plenck	Ascyraceae							Asteraceae	Ascyraceae	0.8								"'Iranecio eriospermus (DC. ) C. Jeffr."	http://www.tropicos.org/Name/100353348			"No opinion"									14	14	tropicos	0
92	"'Asteraceae Iranecio eriospermus (DC. ) C. Jeffr.'"	0.76164033994183	1578218	Astomaceae	0.86164033994183	family				Schimp.	Astomaceae							Asteraceae	Astomaceae	0.8								"'Iranecio eriospermus (DC. ) C. Jeffr."	http://www.tropicos.org/Name/35002616			"No opinion"									15	15	tropicos	0
92	"'Asteraceae Iranecio eriospermus (DC. ) C. Jeffr.'"	0.76164033994183	1896139	Avetraceae	0.86164033994183	family				Takht.	Avetraceae							Asteraceae	Avetraceae	0.8								"'Iranecio eriospermus (DC. ) C. Jeffr."	http://www.tropicos.org/Name/100353361			"No opinion"									16	16	tropicos	0
93	"'Anacardiaceae Anacardiaceae Rhus canadensis'"	0.9	1655245	Anacardiaceae	1	family				"R. Br."	Anacardiaceae							Anacardiaceae	Anacardiaceae	1								"'Anacardiaceae Rhus canadensis"	http://www.tropicos.org/Name/42000260		Y	Accepted	Anacardiaceae		"R. Br."	1655245	family	http://www.tropicos.org/Name/42000260		Anacardiaceae	1	1	tropicos	0
93	"'Anacardiaceae Anacardiaceae Rhus canadensis'"	0.9	1147932	Anacardiaceae	1	family												Anacardiaceae	Anacardiaceae	1								"'Anacardiaceae Rhus canadensis"	http://www.theplantlist.org/tpl1.1/search?q=Anacardiaceae		Y	Accepted	Anacardiaceae			1147932	family	http://www.theplantlist.org/tpl1.1/search?q=Anacardiaceae			2	2	tpl	0
93	"'Anacardiaceae Anacardiaceae Rhus canadensis'"	0.9	1147932	Anacardiaceae	1	family												Anacardiaceae	Anacardiaceae	1								"'Anacardiaceae Rhus canadensis"	http://plants.usda.gov/java/nameSearch		Y	Accepted	Anacardiaceae			1147932	family	http://plants.usda.gov/java/nameSearch			3	3	usda	0
